SURVYEAR,NCESSCH,LEANM,SCHNAM,LCITY,LSTATE,LZIP,TYPE,STATUS,GSLO,GSHI,LEVEL,TITLEISTAT,TITLEI,CHARTR,VIRTUALSTAT,FRELCH,REDLCH,TOTFRL,MEMBER,latitude,longitude
2013,402277001202,OKLAHOMA CITY,WEBSTER MS,OKLAHOMA CITY,OK,73139,1,1,06,08,2,5,1,2,VIRTUALNO,653,49,702,757,35.398000,-97.511400
2013,402277001205,OKLAHOMA CITY,WHEELER ES,OKLAHOMA CITY,OK,73129,1,1,PK,06,1,5,1,2,VIRTUALNO,512,19,531,534,35.440100,-97.503100
2013,402277001207,OKLAHOMA CITY,WILLOW BROOK ES,OKLAHOMA CITY,OK,73110,1,1,PK,05,1,5,1,2,VIRTUALNO,429,43,472,494,35.479400,-97.385400
2013,402277001208,OKLAHOMA CITY,WILSON ES,OKLAHOMA CITY,OK,73103,1,1,PK,06,1,2,1,2,VIRTUALNO,163,13,176,393,35.491200,-97.521200
2013,402277001410,OKLAHOMA CITY,GREYSTONE UPPER ES,OKLAHOMA CITY,OK,73120,1,1,02,06,1,5,1,2,VIRTUALNO,391,27,418,461,35.588600,-97.556000
2013,402277001411,OKLAHOMA CITY,WESTWOOD ES,OKLAHOMA CITY,OK,73108,1,1,PK,05,1,5,1,2,VIRTUALNO,329,9,338,349,35.454300,-97.546100
2013,402277001866,OKLAHOMA CITY,CLEVELAND ES,OKLAHOMA CITY,OK,73107,1,1,PK,06,1,5,1,2,VIRTUALNO,174,35,209,396,35.493300,-97.557900
2013,402277001872,OKLAHOMA CITY,NICHOLS HILLS ES,NICHOLS HILLS,OK,73116,1,1,PK,06,1,2,1,2,VIRTUALNO,160,20,180,469,35.552100,-97.538300
2013,402277001877,OKLAHOMA CITY,CLASSEN MS OF ADVANCED STUDIES,OKLAHOMA CITY,OK,73106,1,1,06,08,2,6,2,2,VIRTUALNO,118,29,147,461,35.488200,-97.532800
2013,402277001885,OKLAHOMA CITY,CLASSEN HS OF ADVANCED STUDIES,OKLAHOMA CITY,OK,73106,1,1,09,12,3,6,2,2,VIRTUALNO,109,35,144,507,35.488200,-97.532800
2013,402277001895,OKLAHOMA CITY,SOUTHEAST HS,OKLAHOMA CITY,OK,73129,1,1,09,12,3,5,1,2,VIRTUALNO,565,49,614,707,35.412200,-97.509700
2013,402277001928,OKLAHOMA CITY,EMERSON ALTERNATIVE ED. (HS),OKLAHOMA CITY,OK,73102,4,1,09,12,3,5,1,2,VIRTUALNO,431,11,442,591,35.474300,-97.521400
2013,402277001971,OKLAHOMA CITY,CAPITOL HILL ES,OKLAHOMA CITY,OK,73109,1,1,PK,06,1,5,1,2,VIRTUALNO,515,23,538,542,35.437800,-97.517200
2013,402277002245,OKLAHOMA CITY,THELMA R. PARKS ES,OKLAHOMA CITY,OK,73111,1,1,PK,06,1,5,1,2,VIRTUALNO,234,8,242,247,35.500400,-97.485400
2013,402277002275,OKLAHOMA CITY,BELLE ISLE MS,OKLAHOMA CITY,OK,73112,1,1,06,08,2,5,1,2,VIRTUALNO,148,42,190,450,35.530800,-97.555700
2013,402277002276,OKLAHOMA CITY,NORTHEAST HS,OKLAHOMA CITY,OK,73111,1,1,09,12,3,5,1,2,VIRTUALNO,148,11,159,209,35.501600,-97.493100
2013,402277002304,OKLAHOMA CITY,VAN BUREN ES,OKLAHOMA CITY,OK,73119,1,1,PK,06,1,5,1,2,VIRTUALNO,399,12,411,438,35.424600,-97.561500
2013,402277002325,OKLAHOMA CITY,EMERSON ALTERNATIVE ED. (ES),OKLAHOMA CITY,OK,73102,4,1,KG,05,1,6,2,2,VIRTUALNO,75,2,77,203,35.474700,-97.522000
2013,402277002326,OKLAHOMA CITY,EMERSON ALTERNATIVE ED. (MS),OKLAHOMA CITY,OK,73102,4,1,06,08,2,6,2,2,VIRTUALNO,54,4,58,185,35.474700,-97.521900
2013,402277002354,OKLAHOMA CITY,DOUGLASS MS,OKLAHOMA CITY,OK,73117,1,1,07,08,2,5,1,2,VIRTUALNO,259,8,267,270,35.475400,-97.475200
2013,402277002377,OKLAHOMA CITY,MARCUS GARVEY LEADERSHIP CS,OKLAHOMA CITY,OK,73111,1,2,PK,08,N,N,N,2,VIRTUALNO,-2,-2,-2,-2,35.506400,-97.494900
2013,402277002394,OKLAHOMA CITY,JOHN MARSHALL MS,OKLAHOMA CITY,OK,73120,1,1,07,08,2,5,1,2,VIRTUALNO,184,15,199,224,35.593500,-97.587100
2013,402277002397,OKLAHOMA CITY,OKLAHOMA CENTENNIAL HS,OKLAHOMA CITY,OK,73131,1,1,09,12,3,5,1,2,VIRTUALNO,305,12,317,336,35.573400,-97.495800
2013,402277002405,OKLAHOMA CITY,OKLAHOMA CENTENNIAL MS,OKLAHOMA CITY,OK,73131,1,1,07,08,2,5,1,2,VIRTUALNO,242,8,250,255,35.573400,-97.495800
2013,402277002407,OKLAHOMA CITY,JOHN MARSHALL HS,OKLAHOMA CITY,OK,73120,1,1,09,12,3,5,1,2,VIRTUALNO,317,35,352,441,35.593500,-97.587100
2013,402277002722,OKLAHOMA CITY,CESAR CHAVEZ ES,OKLAHOMA CITY,OK,73129,1,1,PK,06,1,5,1,2,VIRTUALNO,919,39,958,1014,35.428100,-97.501300
2013,402280001211,OKMULGEE,OKMULGEE ES,OKMULGEE,OK,74447,1,1,03,05,1,5,1,2,VIRTUALNO,233,45,278,338,35.619500,-95.947000
2013,402280001212,OKMULGEE,OKMULGEE HS,OKMULGEE,OK,74447,1,1,09,12,3,5,1,2,VIRTUALNO,242,39,281,380,35.626300,-95.975900
2013,402280001213,OKMULGEE,OKMULGEE MS,OKMULGEE,OK,74447,1,1,06,08,2,5,1,2,VIRTUALNO,240,30,270,321,35.630400,-95.951400
2013,402280001214,OKMULGEE,OKMULGEE PRIMARY ES,OKMULGEE,OK,74447,1,1,PK,02,1,5,1,2,VIRTUALNO,364,63,427,511,35.633000,-95.974400
2013,402283001215,OKTAHA,OKTAHA ES,OKTAHA,OK,74450,1,1,PK,08,1,5,1,2,VIRTUALNO,286,76,362,532,35.576400,-95.471600
2013,402283001216,OKTAHA,OKTAHA HS,OKTAHA,OK,74450,1,1,09,12,3,4,1,2,VIRTUALNO,98,50,148,245,35.577100,-95.472200
2013,402286001217,OLIVE,OLIVE ES,DRUMRIGHT,OK,74030,1,1,PK,08,1,5,1,2,VIRTUALNO,154,37,191,268,36.026800,-96.480500
2013,402286029655,OLIVE,OLIVE HS,DRUMRIGHT,OK,74030,1,1,09,12,3,4,1,2,VIRTUALNO,49,22,71,107,36.027800,-96.480600
2013,402292001221,OLUSTEE,OLUSTEE ES,OLUSTEE,OK,73560,1,1,PK,08,1,5,1,2,VIRTUALNO,109,9,118,121,34.547200,-99.418500
2013,402292001222,OLUSTEE,OLUSTEE HS,OLUSTEE,OK,73560,1,1,09,12,3,4,1,2,VIRTUALNO,26,4,30,45,34.547200,-99.418500
2013,402295001223,LOMEGA,LOMEGA ES,LOYAL,OK,73756,1,1,PK,08,1,5,1,2,VIRTUALNO,92,47,139,190,35.973000,-98.116100
2013,402295001224,LOMEGA,LOMEGA HS,OMEGA,OK,73764,1,1,09,12,3,5,1,2,VIRTUALNO,19,11,30,44,35.848300,-98.189500
2013,402304001227,OOLOGAH-TALALA,OOLOGAH-TALALA LOWER ES,OOLOGAH,OK,74053,1,1,PK,02,1,4,1,2,VIRTUALNO,188,56,244,469,36.456000,-95.711900
2013,402304001228,OOLOGAH-TALALA,OOLOGAH-TALALA HS,OOLOGAH,OK,74053,1,1,09,12,3,1,1,2,VIRTUALNO,183,55,238,585,36.456000,-95.711900
2013,402304001229,OOLOGAH-TALALA,OOLOGAH-TALALA MS,OOLOGAH,OK,74053,1,1,06,08,2,4,1,2,VIRTUALNO,154,58,212,406,36.456000,-95.708500
2013,402304002351,OOLOGAH-TALALA,OOLOGAH-TALALA UPPER ES,OOLOGAH,OK,74053,1,1,03,05,1,4,1,2,VIRTUALNO,120,40,160,366,36.457800,-95.708100
2013,402307001230,OPTIMA,OPTIMA PUBLIC SCHOOL,OPTIMA,OK,73945,1,1,PK,06,1,5,1,2,VIRTUALNO,48,8,56,67,36.755900,-101.355500
2013,402319001231,OSAGE,OSAGE PUBLIC SCHOOL,PRYOR,OK,74361,1,1,PK,08,1,4,1,2,VIRTUALNO,113,27,140,191,36.307800,-95.398500
2013,402322001232,OSAGE HILLS,OSAGE HILLS PUBLIC SCHOOL,BARTLESVILLE,OK,74003,1,1,PK,08,1,5,1,2,VIRTUALNO,100,24,124,185,36.733000,-96.006700
2013,402328001233,OWASSO,ATOR ES,OWASSO,OK,74055,1,1,PK,05,1,5,1,2,VIRTUALNO,203,45,248,570,36.281700,-95.854500
2013,402328001234,OWASSO,BARNES ES,OWASSO,OK,74055,1,1,PK,05,1,5,1,2,VIRTUALNO,235,45,280,648,36.265300,-95.886900
2013,402328001235,OWASSO,OWASSO HS,OWASSO,OK,74055,1,1,09,12,3,6,2,2,VIRTUALNO,498,163,661,2771,36.280000,-95.828500
2013,402328001236,OWASSO,OWASSO 7TH GRADE CTR,OWASSO,OK,74055,1,1,07,07,2,6,2,2,VIRTUALNO,179,54,233,694,36.280500,-95.855500
2013,402328001881,OWASSO,MILLS ES,OWASSO,OK,74055,1,1,PK,05,1,5,1,2,VIRTUALNO,205,73,278,489,36.272400,-95.834800
2013,402328001907,OWASSO,LARKIN BAILEY ES,OWASSO,OK,74055,1,1,PK,05,1,6,2,2,VIRTUALNO,101,26,127,577,36.293200,-95.859000
2013,402328002003,OWASSO,HAYWARD SMITH ES,OWASSO,OK,74055,1,1,PK,05,1,2,1,2,VIRTUALNO,136,44,180,532,36.286500,-95.838000
2013,402328002253,OWASSO,OWASSO 6TH GRADE CTR,OWASSO,OK,74055,1,1,06,06,2,6,2,2,VIRTUALNO,169,52,221,725,36.272300,-95.828600
2013,402328002318,OWASSO,OWASSO MHS,OWASSO,OK,74055,1,2,09,10,N,N,N,2,VIRTUALNO,-2,-2,-2,-2,36.281400,-95.831600
2013,402328002336,OWASSO,NORTHEAST ES,OWASSO,OK,74055,1,1,PK,05,1,6,2,2,VIRTUALNO,125,37,162,605,36.301300,-95.820300
2013,402328002392,OWASSO,OWASSO EC CTR,OWASSO,OK,74055,1,2,PK,PK,N,N,N,2,VIRTUALNO,-2,-2,-2,-2,36.256900,-95.772300
2013,402328002690,OWASSO,STONE CANYON ES,OWASSO,OK,74055,1,1,PK,05,1,4,1,2,VIRTUALNO,121,40,161,585,36.256900,-95.772300
2013,402328029812,OWASSO,PAMELA HODSON ES,OWASSO,OK,74055,1,1,PK,05,1,6,2,2,VIRTUALNO,108,34,142,541,36.277400,-95.811200
2013,402328029813,OWASSO,OWASSO 8TH GRADE CTR,OWASSO,OK,74055,1,1,08,08,4,6,2,2,VIRTUALNO,175,38,213,753,36.281400,-95.823000
2013,402334001237,PADEN,PADEN ES,PADEN,OK,74860,1,1,PK,08,1,5,1,2,VIRTUALNO,111,27,138,196,35.503500,-96.570200
2013,402334001238,PADEN,PADEN HS,PADEN,OK,74860,1,1,09,12,3,4,1,2,VIRTUALNO,39,16,55,79,35.503500,-96.570200
2013,402337001239,PANAMA,PANAMA LOWER ES,PANAMA,OK,74951,1,2,PK,03,N,N,N,2,VIRTUALNO,-2,-2,-2,-2,35.177900,-94.675300
2013,402337001241,PANAMA,PANAMA HS,PANAMA,OK,74951,1,1,09,12,3,4,1,2,VIRTUALNO,167,15,182,232,35.174800,-94.670000
2013,402337001987,PANAMA,PANAMA MS,PANAMA,OK,74951,1,1,07,08,2,4,1,2,VIRTUALNO,72,11,83,97,35.170400,-94.670000
2013,402337002708,PANAMA,PANAMA UPPER ES,PANAMA,OK,74951,1,2,04,06,N,N,N,2,VIRTUALNO,-2,-2,-2,-2,35.177700,-94.675800
2013,402337002780,PANAMA,PANAMA ES,PANAMA,OK,74951,1,3,PK,06,1,5,1,2,VIRTUALNO,329,28,357,401,35.177600,-94.675500
2013,402340001242,PANOLA,PANOLA ES,PANOLA,OK,74559,1,1,PK,08,1,5,1,2,VIRTUALNO,87,16,103,138,34.928700,-95.213700
2013,402340001243,PANOLA,PANOLA HS,PANOLA,OK,74559,1,1,09,12,3,4,1,2,VIRTUALNO,37,10,47,65,34.928700,-95.213700
2013,402343001244,PAOLI,PAOLI ES,PAOLI,OK,73074,1,1,PK,08,1,5,1,2,VIRTUALNO,132,8,140,166,34.828800,-97.262000
2013,402343001245,PAOLI,PAOLI HS,PAOLI,OK,73074,1,1,09,12,3,4,1,2,VIRTUALNO,64,5,69,91,34.828300,-97.262000
2013,402355001247,PAULS VALLEY,JACKSON ES,PAULS VALLEY,OK,73075,1,1,01,03,1,5,1,2,VIRTUALNO,174,36,210,269,34.729600,-97.217400
2013,402355001248,PAULS VALLEY,LEE ES,PAULS VALLEY,OK,73075,1,1,04,06,2,5,1,2,VIRTUALNO,137,38,175,241,34.744900,-97.228800
2013,402355001870,PAULS VALLEY,PAULS VALLEY HS,PAULS VALLEY,OK,73075,1,1,10,12,3,5,1,2,VIRTUALNO,120,29,149,294,34.747200,-97.216400
2013,402355002123,PAULS VALLEY,JEFFERSON EARLY LRNING CTR,PAULS VALLEY,OK,73075,1,1,PK,KG,1,5,1,2,VIRTUALNO,131,26,157,208,34.741300,-97.213000
2013,402355002372,PAULS VALLEY,PAULS VALLEY JHS,PAULS VALLEY,OK,73075,1,1,07,09,2,5,1,2,VIRTUALNO,146,43,189,294,34.741900,-97.221100
2013,402358000145,PAWHUSKA,INDIAN CAMP ES,PAWHUSKA,OK,74056,1,1,PK,02,1,5,1,2,VIRTUALNO,163,24,187,236,36.679200,-96.323300
2013,402358001251,PAWHUSKA,PAWHUSKA ES,PAWHUSKA,OK,74056,1,1,03,06,1,5,1,2,VIRTUALNO,160,36,196,248,36.675500,-96.331200
2013,402358001252,PAWHUSKA,PAWHUSKA HS,PAWHUSKA,OK,74056,1,1,09,12,3,4,1,2,VIRTUALNO,122,13,135,273,36.674400,-96.330400
2013,402358001253,PAWHUSKA,PAWHUSKA JHS,PAWHUSKA,OK,74056,1,1,07,08,2,4,1,2,VIRTUALNO,66,13,79,103,36.673800,-96.331100
2013,402361001254,PAWNEE,PAWNEE ES,PAWNEE,OK,74058,1,1,PK,05,1,5,1,2,VIRTUALNO,282,35,317,421,36.336100,-96.805200
2013,402361001255,PAWNEE,PAWNEE HS,PAWNEE,OK,74058,1,1,09,12,3,4,1,2,VIRTUALNO,110,16,126,201,36.332900,-96.804800
2013,402361002090,PAWNEE,PAWNEE MS,PAWNEE,OK,74058,1,1,06,08,2,4,1,2,VIRTUALNO,104,10,114,160,36.332400,-96.806600
2013,402370001257,PECKHAM,PECKHAM PUBLIC SCHOOL,NEWKIRK,OK,74647,1,1,PK,08,1,4,1,2,VIRTUALNO,67,6,73,76,36.885100,-97.176700
2013,402373001258,PEGGS,PEGGS PUBLIC SCHOOL,PEGGS,OK,74452,1,1,PK,08,1,5,1,2,VIRTUALNO,159,39,198,254,36.080600,-95.104300
2013,402380001259,PERKINS-TRYON,PERKINS-TRYON ES,PERKINS,OK,74059,1,1,PK,02,1,5,1,2,VIRTUALNO,165,51,216,443,35.977300,-97.020200
2013,402380001260,PERKINS-TRYON,PERKINS-TRYON HS,PERKINS,OK,74059,1,1,09,12,3,1,1,2,VIRTUALNO,106,22,128,370,35.985500,-97.069700
2013,402380002378,PERKINS-TRYON,PERKINS-TRYON INTERMEDIATE ES,PERKINS,OK,74059,1,1,03,05,1,4,1,2,VIRTUALNO,135,43,178,350,35.973900,-97.035900
2013,402380002379,PERKINS-TRYON,PERKINS-TRYON MS,PERKINS,OK,74059,1,1,06,08,2,4,1,2,VIRTUALNO,96,29,125,296,35.975100,-97.037300
2013,402385001265,PERRY,PERRY ES,PERRY,OK,73077,1,1,PK,06,1,5,1,2,VIRTUALNO,305,70,375,688,36.297800,-97.300900
2013,402385001266,PERRY,PERRY HS,PERRY,OK,73077,1,1,09,12,3,4,1,2,VIRTUALNO,101,23,124,313,36.289400,-97.291800
2013,402385002701,PERRY,PERRY JHS,PERRY,OK,73077,1,1,07,08,2,4,1,2,VIRTUALNO,74,14,88,175,36.288500,-97.292100
2013,402397001271,PIEDMONT,PIEDMONT ES,PIEDMONT,OK,73078,1,1,KG,04,1,2,1,2,VIRTUALNO,67,42,109,428,35.647800,-97.746200
2013,402397001272,PIEDMONT,PIEDMONT HS,PIEDMONT,OK,73078,1,1,09,12,3,1,1,2,VIRTUALNO,97,59,156,775,35.654000,-97.757300
2013,402397001273,PIEDMONT,PIEDMONT MS,PIEDMONT,OK,73078,1,1,07,08,2,2,1,2,VIRTUALNO,78,40,118,513,35.646600,-97.748200
2013,402397002114,PIEDMONT,PIEDMONT PRIMARY ES,PIEDMONT,OK,73078,1,1,PK,PK,1,6,2,2,VIRTUALNO,37,14,51,233,35.653000,-97.753200
2013,402397002391,PIEDMONT,STONE RIDGE ES,YUKON,OK,73099,1,1,PK,04,1,6,2,2,VIRTUALNO,34,39,73,384,35.608400,-97.696100
2013,402397002712,PIEDMONT,NORTHWOOD ES,PIEDMONT,OK,73078,1,1,KG,04,1,2,1,2,VIRTUALNO,74,30,104,449,35.616400,-97.762800
2013,402397002759,PIEDMONT,PIEDMONT INTERMEDIATE ES,PIEDMONT,OK,73078,1,1,05,06,2,1,1,2,VIRTUALNO,66,37,103,479,35.638300,-97.756500
2013,402415001274,PIONEER,PIONEER PUBLIC SCHOOL,CHICKASHA,OK,73018,1,1,PK,08,1,5,1,2,VIRTUALNO,157,29,186,392,34.985500,-98.021500
2013,402418001275,PITTSBURG,PITTSBURG ES,PITTSBURG,OK,74560,1,1,PK,08,1,5,1,2,VIRTUALNO,74,7,81,107,34.714400,-95.854200
2013,402418001276,PITTSBURG,PITTSBURG HS,PITTSBURG,OK,74560,1,1,09,12,3,4,1,2,VIRTUALNO,19,4,23,37,34.714400,-95.854200
2013,402424001277,PLAINVIEW,PLAINVIEW PRIMARY ES,ARDMORE,OK,73401,1,1,PK,02,1,5,1,2,VIRTUALNO,149,35,184,408,34.161300,-97.175700
2013,402424001278,PLAINVIEW,PLAINVIEW HS,ARDMORE,OK,73401,1,1,09,12,3,6,2,2,VIRTUALNO,101,36,137,427,34.159300,-97.176300
2013,402424001279,PLAINVIEW,PLAINVIEW MS,ARDMORE,OK,73401,1,1,06,08,2,1,1,2,VIRTUALNO,90,26,116,344,34.157900,-97.176300
2013,402424002104,PLAINVIEW,PLAINVIEW INTERMEDIATE ES,ARDMORE,OK,73401,1,1,03,05,1,1,1,2,VIRTUALNO,107,31,138,334,34.159100,-97.177500
2013,402433001281,PLEASANT GROVE,PLEASANT GROVE PUBLIC SCHOOL,SHAWNEE,OK,74801,1,1,PK,08,1,5,1,2,VIRTUALNO,187,25,212,272,35.325100,-96.895200
2013,402451001284,PIONEER-PLEASANT VALE,PIONEER-PLEASANT VALE HS,WAUKOMIS,OK,73773,1,1,09,12,3,4,1,2,VIRTUALNO,46,34,80,157,36.275200,-97.783600
2013,402451001285,PIONEER-PLEASANT VALE,PIONEER-PLEASANT VALE ES,ENID,OK,73701,1,1,PK,06,1,5,1,2,VIRTUALNO,162,60,222,326,36.420000,-97.791300
2013,402451029667,PIONEER-PLEASANT VALE,PIONEER-PLEASANT VALE JHS,WAUKOMIS,OK,73773,1,1,07,08,2,4,1,2,VIRTUALNO,36,21,57,94,36.275200,-97.783600
2013,402463001287,POCOLA,POCOLA ES,POCOLA,OK,74902,1,1,PK,05,1,5,1,2,VIRTUALNO,272,58,330,442,35.257400,-94.465400
2013,402463001288,POCOLA,POCOLA HS,POCOLA,OK,74902,1,1,09,12,3,4,1,2,VIRTUALNO,104,31,135,217,35.260400,-94.470600
2013,402463001289,POCOLA,POCOLA MS,POCOLA,OK,74902,1,1,06,08,2,4,1,2,VIRTUALNO,108,32,140,189,35.259900,-94.471300
2013,402469001290,PONCA CITY,E. M. TROUT ES,PONCA CITY,OK,74604,1,1,PK,05,1,5,1,2,VIRTUALNO,160,34,194,361,36.739200,-97.055600
2013,402469001294,PONCA CITY,LIBERTY ES,PONCA CITY,OK,74601,1,1,PK,05,1,5,1,2,VIRTUALNO,299,21,320,350,36.717800,-97.089100
2013,402469001295,PONCA CITY,LINCOLN ES,PONCA CITY,OK,74601,1,1,PK,05,1,5,1,2,VIRTUALNO,489,39,528,577,36.703300,-97.099900
2013,402469001296,PONCA CITY,PONCA CITY HS,PONCA CITY,OK,74601,1,1,09,12,3,4,1,2,VIRTUALNO,644,131,775,1498,36.715300,-97.077100
2013,402469001300,PONCA CITY,WOODLANDS ES,PONCA CITY,OK,74604,1,1,PK,05,1,5,1,2,VIRTUALNO,108,39,147,370,36.720800,-97.058000
2013,402469002004,PONCA CITY,UNION ES,PONCA CITY,OK,74601,1,1,PK,05,1,5,1,2,VIRTUALNO,208,37,245,368,36.734900,-97.084300
2013,402469002124,PONCA CITY,PONCA CITY WEST MS,PONCA CITY,OK,74601,1,1,06,07,2,5,1,2,VIRTUALNO,406,88,494,701,36.704900,-97.099900
2013,402469002288,PONCA CITY,PONCA CITY EAST MS,PONCA CITY,OK,74601,1,1,08,08,4,5,1,2,VIRTUALNO,219,27,246,383,36.703900,-97.076900
2013,402469002367,PONCA CITY,ROOSEVELT ES,PONCA CITY,OK,74601,1,1,PK,05,1,5,1,2,VIRTUALNO,242,34,276,386,36.710000,-97.073300
2013,402469002668,PONCA CITY,GARFIELD ES,PONCA CITY,OK,74601,1,1,PK,05,1,5,1,2,VIRTUALNO,260,33,293,319,36.697700,-97.075400
2013,402472001302,POND CREEK-HUNTER,POND CREEK-HUNTER ES,POND CREEK,OK,73766,1,1,PK,04,1,5,1,2,VIRTUALNO,83,20,103,155,36.668800,-97.797700
2013,402472001303,POND CREEK-HUNTER,POND CREEK-HUNTER HS,POND CREEK,OK,73766,1,1,09,12,3,4,1,2,VIRTUALNO,18,9,27,88,36.668700,-97.797000
2013,402472002764,POND CREEK-HUNTER,POND CREEK-HUNTER MS,POND CREEK,OK,73766,1,3,05,08,2,4,1,2,VIRTUALNO,41,9,50,90,36.669200,-97.797500
2013,402484001306,PORUM,PORUM ES,PORUM,OK,74455,1,1,PK,08,1,5,1,2,VIRTUALNO,226,41,267,365,35.361300,-95.268400
2013,402484001307,PORUM,PORUM HS,PORUM,OK,74455,1,1,09,12,3,5,1,2,VIRTUALNO,62,10,72,119,35.361300,-95.268400
2013,402487001308,POTEAU,POTEAU PRIMARY ES,POTEAU,OK,74953,1,1,PK,02,1,5,1,2,VIRTUALNO,513,47,560,757,35.079200,-94.636400
2013,402487001309,POTEAU,PANSY KIDD MS,POTEAU,OK,74953,1,1,06,08,2,4,1,2,VIRTUALNO,261,47,308,503,35.051700,-94.617300
2013,402487001310,POTEAU,POTEAU HS,POTEAU,OK,74953,1,1,09,12,3,4,1,2,VIRTUALNO,266,49,315,624,35.062900,-94.624600
2013,402487001682,POTEAU,POTEAU UPPER ES,POTEAU,OK,74953,1,1,03,05,1,5,1,2,VIRTUALNO,302,56,358,510,35.079200,-94.634100
2013,402493001311,PRAGUE,PRAGUE ES,PRAGUE,OK,74864,1,1,PK,05,1,5,1,2,VIRTUALNO,265,49,314,491,35.487700,-96.700800
2013,402493001312,PRAGUE,PRAGUE MS,PRAGUE,OK,74864,1,1,06,08,2,5,1,2,VIRTUALNO,128,22,150,236,35.487700,-96.700800
2013,402493001313,PRAGUE,PRAGUE HS,PRAGUE,OK,74864,1,1,09,12,3,4,1,2,VIRTUALNO,110,20,130,299,35.487700,-96.700800
2013,402505001314,PRESTON,PRESTON ES,PRESTON,OK,74456,1,1,PK,08,1,5,1,2,VIRTUALNO,171,26,197,367,35.708900,-95.991200
2013,402505001315,PRESTON,PRESTON HS,PRESTON,OK,74456,1,1,09,12,3,4,1,2,VIRTUALNO,67,9,76,149,35.708900,-95.991200
2013,402508001316,PRETTY WATER,PRETTY WATER PUBLIC SCHOOL,SAPULPA,OK,74066,1,1,PK,08,1,5,1,2,VIRTUALNO,115,29,144,256,36.047600,-96.162500
2013,402517001318,PRUE,PRUE ES,PRUE,OK,74060,1,1,PK,08,1,5,1,2,VIRTUALNO,150,12,162,215,36.253600,-96.266800
2013,402517001319,PRUE,PRUE HS,PRUE,OK,74060,1,1,09,12,3,4,1,2,VIRTUALNO,64,1,65,95,36.253600,-96.266800
2013,402520001320,PRYOR,JEFFERSON ES,PRYOR,OK,74361,1,1,KG,06,1,5,1,2,VIRTUALNO,156,38,194,285,36.296200,-95.314900
2013,402520001321,PRYOR,LINCOLN ES,PRYOR,OK,74361,1,1,PK,06,1,5,1,2,VIRTUALNO,388,53,441,739,36.286200,-95.308700
2013,402520001322,PRYOR,PRYOR HS,PRYOR,OK,74361,1,1,10,12,3,4,1,2,VIRTUALNO,185,60,245,553,36.291300,-95.305200
2013,402520001323,PRYOR,PRYOR JHS,PRYOR,OK,74361,1,1,07,09,2,4,1,2,VIRTUALNO,256,63,319,607,36.304800,-95.311600
2013,402520001324,PRYOR,ROOSEVELT ES,PRYOR,OK,74361,1,1,KG,06,1,5,1,2,VIRTUALNO,231,35,266,418,36.313500,-95.307900
2013,402523001327,PURCELL,PURCELL ES,PURCELL,OK,73080,1,1,PK,02,1,5,1,2,VIRTUALNO,286,24,310,460,35.022900,-97.371500
2013,402523001328,PURCELL,PURCELL HS,PURCELL,OK,73080,1,1,09,12,3,4,1,2,VIRTUALNO,159,42,201,411,34.989300,-97.367200
2013,402523002239,PURCELL,PURCELL JHS,PURCELL,OK,73080,1,1,06,08,2,4,1,2,VIRTUALNO,140,23,163,306,35.009600,-97.364600
2013,402523002344,PURCELL,PURCELL INTERMEDIATE SCHOOL,PURCELL,OK,73080,1,1,03,05,1,5,1,2,VIRTUALNO,150,21,171,294,35.021000,-97.371000
2013,402523002674,PURCELL,PURCELL MS,PURCELL,OK,73080,1,2,05,06,N,N,N,2,VIRTUALNO,-2,-2,-2,-2,35.021000,-97.371000
2013,402529001184,PUTNAM CITY,JAMES L. CAPPS MS,WARR ACRES,OK,73122,1,1,06,08,2,5,1,2,VIRTUALNO,679,101,780,883,35.512100,-97.614200
2013,402529001195,PUTNAM CITY,COOPER MS,OKLAHOMA CITY,OK,73132,1,1,06,08,2,5,1,2,VIRTUALNO,419,94,513,670,35.542800,-97.656200
2013,402529001240,PUTNAM CITY,HEFNER MS,OKLAHOMA CITY,OK,73132,1,1,06,08,2,4,1,2,VIRTUALNO,533,134,667,1088,35.557400,-97.619500
2013,402529001250,PUTNAM CITY,MAYFIELD MS,OKLAHOMA CITY,OK,73127,1,1,06,08,2,5,1,2,VIRTUALNO,619,48,667,670,35.484100,-97.613300
2013,402529001301,PUTNAM CITY,WESTERN OAKS MS,BETHANY,OK,73008,1,1,06,08,2,5,1,2,VIRTUALNO,520,76,596,683,35.492800,-97.640400
2013,402529001330,PUTNAM CITY,APOLLO ES,BETHANY,OK,73008,1,1,PK,05,1,5,1,2,VIRTUALNO,323,57,380,440,35.488800,-97.628500
2013,402529001331,PUTNAM CITY,CENTRAL ES,WARR ACRES,OK,73122,1,1,PK,05,1,5,1,2,VIRTUALNO,536,74,610,654,35.512300,-97.615200
2013,402529001332,PUTNAM CITY,ARBOR GROVE ES,WARR ACRES,OK,73122,1,1,PK,05,1,5,1,2,VIRTUALNO,430,61,491,532,35.512100,-97.610900
2013,402529001334,PUTNAM CITY,CORONADO HEIGHTS ES,OKLAHOMA CITY,OK,73112,1,1,PK,05,1,4,1,2,VIRTUALNO,266,70,336,483,35.530200,-97.589200
2013,402529001335,PUTNAM CITY,HARVEST HILLS ES,OKLAHOMA CITY,OK,73162,1,1,PK,05,1,4,1,2,VIRTUALNO,224,68,292,453,35.576600,-97.660400
